 "sample" , "image" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298b8558b7dc6dd6de62" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298b8558b7dc6dd6de70" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298c8558b7dc6dd6de7e" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298c8558b7dc6dd6de8c" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298c8558b7dc6dd6de9a" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298c8558b7dc6dd6dea8" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298d8558b7dc6dd6deb6" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298d8558b7dc6dd6dec4" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298d8558b7dc6dd6ded2" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298e8558b7dc6dd6dee0" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298e8558b7dc6dd6deee" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298e8558b7dc6dd6defc" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298f8558b7dc6dd6df0a" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298f8558b7dc6dd6df18" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9298f8558b7dc6dd6df26" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929908558b7dc6dd6df34" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929908558b7dc6dd6df42" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929908558b7dc6dd6df50" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929918558b7dc6dd6df5e" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929918558b7dc6dd6df6c" ,
 "http://materialsmine.org/sample/e408-s10-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b929928558b7dc6dd6df7a" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92afe8558b7dc6dd6df9b" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92afe8558b7dc6dd6dfa9" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92aff8558b7dc6dd6dfb7" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92aff8558b7dc6dd6dfc5" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92aff8558b7dc6dd6dfd3" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b008558b7dc6dd6dfe1" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b008558b7dc6dd6dfef" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b008558b7dc6dd6dffd" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b008558b7dc6dd6e00b" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b018558b7dc6dd6e019" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b018558b7dc6dd6e027" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b018558b7dc6dd6e035" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b028558b7dc6dd6e043" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b028558b7dc6dd6e051" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b028558b7dc6dd6e05f" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b038558b7dc6dd6e06d" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b038558b7dc6dd6e07b" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b038558b7dc6dd6e089" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b038558b7dc6dd6e097" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b048558b7dc6dd6e0a5" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b048558b7dc6dd6e0b3" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b048558b7dc6dd6e0c1" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b058558b7dc6dd6e0cf" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b058558b7dc6dd6e0dd" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b058558b7dc6dd6e0eb" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b068558b7dc6dd6e0f9" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b068558b7dc6dd6e107" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b068558b7dc6dd6e115" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b078558b7dc6dd6e123" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b078558b7dc6dd6e131" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b078558b7dc6dd6e13f" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b078558b7dc6dd6e14d" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b088558b7dc6dd6e15b" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b088558b7dc6dd6e169" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b088558b7dc6dd6e177" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b098558b7dc6dd6e185" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b098558b7dc6dd6e193" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b098558b7dc6dd6e1a1" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b0a8558b7dc6dd6e1af" ,
 "http://materialsmine.org/sample/e408-s11-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b92b0a8558b7dc6dd6e1bd" ,
